cases_key,date_ref,waitingtime,accountid,count_cases
73311,2020-06-27,8.0,0013j00002y9LZpAAM,1
73312,2020-09-25,18.0,0013j00002y9LZpAAM,1
73313,2020-10-05,8.0,0013j00002y9LZpAAM,1
73314,2020-10-07,3.0,0013j00002y9LZpAAM,1
73315,2020-10-21,10.0,0013j00002y9LZpAAM,1
73316,2020-10-21,10.0,0013j00002y9LZpAAM,1
73317,2020-07-16,8.0,0013j00002ymzZNAAY,1
73318,2020-07-16,8.0,0013j00002ymzZNAAY,1
73319,2020-07-16,31.0,0013j00002ymzZNAAY,1
73320,2020-07-19,11.0,0013j00002ymzZNAAY,1
73321,2020-07-23,13.0,0013j00002ymzZNAAY,1
73322,2020-07-26,8.0,0013j00002ymzZNAAY,1
73323,2020-07-27,11.0,0013j00002ymzZNAAY,1
73324,2020-09-11,15.0,0013j00002yeRY0AAM,1
73325,2020-09-11,20.0,0013j00002yeRY0AAM,1
73326,2020-06-18,15.0,0013j00002u43GVAAY,1
73327,2020-06-19,6.0,0013j00002u43GVAAY,1
73328,2020-06-26,17.0,0013j00002u43GVAAY,1
73329,2020-07-02,15.0,0013j00002u43GVAAY,1
73330,2020-06-28,10.0,0013j00002y963mAAA,1
73331,2020-07-01,14.0,0013j00002y963mAAA,1
73332,2020-05-19,33.0,0013j00002tunV0AAI,1
73333,2020-05-19,33.0,0013j00002tunV0AAI,1
73334,2020-04-17,4.0,0013j00002swolKAAQ,1
73335,2020-09-17,4.0,0013j00002zPQwLAAW,1
73336,2020-09-24,21.0,0013j00002zPQwLAAW,1
73337,2020-09-30,4.0,0013j00002zPQwLAAW,1
73338,2020-10-13,29.0,0013j00002zPQwLAAW,1
73339,2020-08-25,8.0,0013j00002zOyh8AAC,1
73340,2020-08-31,9.0,0013j00002zOyh8AAC,1
73341,2020-09-04,6.0,0013j00002zOyh8AAC,1
73342,2020-09-05,10.0,0013j00002zOyh8AAC,1
73343,2020-09-05,11.0,0013j00002zOyh8AAC,1
73344,2020-09-14,11.0,0013j00002zOyh8AAC,1
73345,2020-08-12,21.0,0013j00002z0vhKAAQ,1
73346,2020-08-14,5.0,0013j00002z0vhKAAQ,1
73347,2020-07-18,10.0,0013j00002yyeW0AAI,1
73348,2020-10-03,9.0,0013j00002yyeW0AAI,1
73349,2020-10-03,15.0,0013j00002yyeW0AAI,1
73350,2020-10-19,7.0,0013j00002yyeW0AAI,1
73351,2020-10-19,7.0,0013j00002yyeW0AAI,1
73352,2020-10-19,7.0,0013j00002yyeW0AAI,1
73353,2020-10-20,5.0,0013j00002yyeW0AAI,1
73354,2020-04-17,9.0,0013j00002qM1l2AAC,1
73355,2020-07-31,51.0,0013j00002qM1l2AAC,1
73356,2020-07-31,51.0,0013j00002qM1l2AAC,1
73357,2020-07-22,16.0,0013j00002ypS3VAAU,1
73358,2020-10-20,4.0,0013j00002sxCQUAA2,1
73359,2020-10-21,3.0,0013j00002sxCQUAA2,1
73360,2020-10-22,8.0,0013j00002sxCQUAA2,1
73361,2020-07-22,11.0,0013j00002ypKBmAAM,1
73362,2020-09-10,18.0,0013j00002zfLOLAA2,1
73363,2020-09-16,9.0,0013j00002zfLOLAA2,1
73364,2020-07-28,15.0,0013j00002tvZggAAE,1
73365,2020-07-27,4.0,0013j00002ypJz8AAE,1
73366,2020-07-27,4.0,0013j00002ypJz8AAE,1
73367,2020-09-22,8.0,0013j00002ypJz8AAE,1
73368,2020-09-22,8.0,0013j00002ypJz8AAE,1
73369,2020-08-25,22.0,0013j00002zOU19AAG,1
73370,2020-08-28,6.0,0013j00002zOU19AAG,1
73371,2020-09-07,11.0,0013j00002zOU19AAG,1
73372,2020-08-15,10.0,0013j00002zNXpgAAG,1
73373,2020-09-15,5.0,0013j00002zQlKrAAK,1
73374,2020-09-16,16.0,0013j00002zQlKrAAK,1
73375,2020-09-18,5.0,0013j00002zQlKrAAK,1
73376,2020-06-08,65.0,0013j00002txYVKAA2,1
73377,2020-06-14,5.0,0013j00002txYVKAA2,1
73378,2020-07-24,15.0,0013j00002u2QVVAA2,1
73379,2020-08-13,14.0,0013j00002u26GMAAY,1
73380,2020-08-14,8.0,0013j00002u26GMAAY,1
73381,2020-08-17,5.0,0013j00002u26GMAAY,1
73382,2020-08-18,6.0,0013j00002u26GMAAY,1
73383,2020-08-25,5.0,0013j00002u26GMAAY,1
73384,2020-06-16,12.0,0013j00002tgM2LAAU,1
73385,2020-06-17,14.0,0013j00002tgM2LAAU,1
73386,2020-07-15,18.0,0013j00002tgM2LAAU,1
73387,2020-07-15,18.0,0013j00002tgM2LAAU,1
73388,2020-09-23,28.0,0013j00002tgM2LAAU,1
73389,2020-03-12,9.0,0011L00002dah8dQAA,1
73390,2020-04-26,10.0,0011L00002dah8dQAA,1
73391,2020-10-26,14.0,0013j000030CBikAAG,1
73392,2020-07-23,21.0,0013j00002yycGtAAI,1
73393,2020-07-23,21.0,0013j00002yycGtAAI,1
73394,2020-08-05,8.0,0013j00002yycGtAAI,1
73395,2020-08-05,18.0,0013j00002yycGtAAI,1
73396,2020-07-16,11.0,0013j00002yoaKVAAY,1
73397,2020-07-27,20.0,0013j00002yonHLAAY,1
73398,2020-08-05,6.0,0013j00002yonHLAAY,1
73399,2020-07-14,7.0,0013j00002yn2tpAAA,1
73400,2020-09-09,27.0,0013j00002zeAFoAAM,1
73401,2020-09-10,4.0,0013j00002zQexIAAS,1
73402,2020-10-20,4.0,0013j00002uDrLVAA0,1
73403,2020-07-22,10.0,0013j00002yjTuuAAE,1
73404,2020-08-09,20.0,0013j00002yjTuuAAE,1
73405,2020-10-13,7.0,0013j0000304npuAAA,1
73406,2020-09-08,12.0,0013j00002zQWReAAO,1
73407,2020-10-27,4.0,0013j000030EnE6AAK,1
73408,2020-03-04,5.0,0011L00002Y2nOaQAJ,1
73409,2020-03-10,14.0,0011L00002Y2nOaQAJ,1
73410,2020-04-07,10.0,0011L00002Y2nOaQAJ,1
73411,2020-08-06,17.0,0011L00002Y2nOaQAJ,1
73412,2020-08-07,7.0,0011L00002Y2nOaQAJ,1
73413,2020-05-03,6.0,0013j00002tMktNAAS,1
73414,2020-06-26,3.0,0013j00002ykVN6AAM,1
73415,2020-06-26,3.0,0013j00002ykVN6AAM,1
73416,2020-06-26,3.0,0013j00002ykVN6AAM,1
73417,2020-08-10,12.0,0013j00002z0BLUAA2,1
73418,2020-09-10,21.0,0013j00002z0BLUAA2,1
73419,2020-10-21,4.0,0013j00002zQmQfAAK,1
73420,2020-10-21,4.0,0013j00002zQmQfAAK,1
73421,2020-10-21,7.0,0013j00002zQmQfAAK,1
73422,2020-05-30,15.0,0013j00002tgWUcAAM,1
73423,2020-05-21,9.0,0013j00002tvbIMAAY,1
73424,2020-06-23,9.0,0013j00002tvbIMAAY,1
73425,2020-10-09,3.0,0013j00002zekAOAAY,1
73426,2020-09-02,27.0,0013j00002zQDsMAAW,1
73427,2020-09-16,5.0,0013j00002zQDsMAAW,1
73428,2020-09-16,5.0,0013j00002zQDsMAAW,1
73429,2020-09-16,5.0,0013j00002zQDsMAAW,1
73430,2020-05-18,377.0,0013j00002teCE1AAM,1
73431,2020-05-19,11.0,0013j00002teCE1AAM,1
73432,2020-09-02,2.0,0013j00002teCE1AAM,1
73433,2020-08-07,7.0,0013j00002z07DkAAI,1
73434,2020-08-28,21.0,0013j00002z07DkAAI,1
73435,2020-09-11,6.0,0013j00002z07DkAAI,1
73436,2020-09-11,6.0,0013j00002z07DkAAI,1
73437,2020-09-12,11.0,0013j00002z07DkAAI,1
73438,2020-09-21,22.0,0013j00002z07DkAAI,1
73439,2020-06-12,8.0,0013j00002tgHiuAAE,1
73440,2020-08-05,8.0,0013j00002ynxmoAAA,1
73441,2020-08-05,8.0,0013j00002ynxmoAAA,1
73442,2020-08-05,8.0,0013j00002ynxmoAAA,1
73443,2020-05-14,12.0,0013j00002tffqEAAQ,1
73444,2020-10-14,6.0,0013j00002uEHZdAAO,1
73445,2020-09-08,4.0,0013j00002zQoQgAAK,1
73446,2020-09-25,6.0,0013j00002zQoQgAAK,1
73447,2020-09-07,6.0,0013j00002zem1LAAQ,1
73448,2020-10-06,4.0,0013j00002zem1LAAQ,1
73449,2020-02-27,13.0,0011L00002ddgnOQAQ,1
73450,2020-02-27,13.0,0011L00002ddgnOQAQ,1
73451,2020-03-12,12.0,0011L00002ddgnOQAQ,1
73452,2020-08-10,5.0,0013j00002z1F8BAAU,1
73453,2020-06-02,10.0,0013j00002txScJAAU,1
73454,2020-06-02,802.0,0013j00002txScJAAU,1
73455,2020-09-10,38.0,0013j00002zfMuVAAU,1
73456,2020-09-16,13.0,0013j00002zfMuVAAU,1
73457,2020-06-18,32.0,0013j00002y8ZriAAE,1
73458,2020-10-29,1.0,0013j000030FGPJAA4,1
73459,2020-08-26,4.0,0013j00002u40H1AAI,1
73460,2020-09-21,7.0,0013j00002zQoDDAA0,1
73461,2020-08-25,2.0,0013j00002zNRWXAA4,1
73462,2020-09-18,5.0,0013j00002zgxudAAA,1
73463,2020-09-18,5.0,0013j00002zgxudAAA,1
73464,2020-08-26,7.0,0013j00002zNHMdAAO,1
73465,2020-09-08,9.0,0013j00002zQNpqAAG,1
73466,2020-09-08,9.0,0013j00002zQNpqAAG,1
73467,2020-09-08,9.0,0013j00002zQNpqAAG,1
73468,2020-09-08,9.0,0013j00002zQNpqAAG,1
73469,2020-09-23,56.0,0013j00002zQNpqAAG,1
73470,2020-10-02,22.0,0013j00002zQNpqAAG,1
73471,2020-10-22,3.0,0013j000030BuLwAAK,1
73472,2020-10-28,3.0,0013j000030BuLwAAK,1
73473,2020-06-21,124.0,0013j00002y8bIeAAI,1
73474,2020-05-26,9.0,0013j00002txJgDAAU,1
73475,2020-06-02,6.0,0013j00002txJgDAAU,1
73476,2020-06-02,6.0,0013j00002txJgDAAU,1
73477,2020-06-02,7.0,0013j00002txJgDAAU,1
73478,2020-06-02,10.0,0013j00002txJgDAAU,1
73479,2020-06-08,13.0,0013j00002txJgDAAU,1
73480,2020-07-09,96.0,0013j00002txJgDAAU,1
73481,2020-05-14,10.0,0013j00002tuFhwAAE,1
73482,2020-08-17,18.0,0013j00002tuFhwAAE,1
73483,2020-10-28,11.0,0013j00002zPAg4AAG,1
73484,2020-06-08,8.0,0013j00002u3OMDAA2,1
73485,2020-07-23,7.0,0013j00002u3OMDAA2,1
73486,2020-10-09,11.0,0013j00002u3OMDAA2,1
73487,2020-10-09,11.0,0013j00002u3OMDAA2,1
73488,2020-07-13,11.0,0013j00002ypKGSAA2,1
73489,2020-07-13,11.0,0013j00002ypKGSAA2,1
73490,2020-04-09,12.0,0013j00002sxHktAAE,1
73491,2020-04-10,11.0,0013j00002sxHktAAE,1
73492,2020-04-15,8.0,0013j00002sxHktAAE,1
73493,2020-04-20,7.0,0013j00002sxHktAAE,1
73494,2020-04-22,29.0,0013j00002sxHktAAE,1
73495,2020-04-23,16.0,0013j00002sxHktAAE,1
73496,2020-04-24,9.0,0013j00002sxHktAAE,1
73497,2020-05-01,8.0,0013j00002sxHktAAE,1
73498,2020-05-07,148.0,0013j00002sxHktAAE,1
73499,2020-05-07,148.0,0013j00002sxHktAAE,1
73500,2020-05-08,22.0,0013j00002sxHktAAE,1
73501,2020-05-11,13.0,0013j00002sxHktAAE,1
73502,2020-05-13,10.0,0013j00002sxHktAAE,1
73503,2020-05-26,8.0,0013j00002sxHktAAE,1
73504,2020-06-01,15.0,0013j00002sxHktAAE,1
73505,2020-07-16,5.0,0013j00002sxHktAAE,1
73506,2020-07-28,23.0,0013j00002sxHktAAE,1
73507,2020-09-16,5.0,0013j00002zgTJWAA2,1
73508,2020-10-26,2.0,0013j000030EuwcAAC,1
73509,2020-10-26,2.0,0013j000030EuwcAAC,1
73510,2020-09-07,4.0,0013j00002zPb4hAAC,1
73511,2020-09-22,4.0,0013j00002zPb4hAAC,1
73512,2020-09-01,7.0,0013j00002zNGhyAAG,1
73513,2020-05-14,11.0,0013j00002syC7wAAE,1
73514,2020-09-22,4.0,0013j00002zeUg1AAE,1
73515,2020-09-23,4.0,0013j00002zeUg1AAE,1
73516,2020-08-18,19.0,0013j00002zNF9qAAG,1
73517,2020-08-18,19.0,0013j00002zNF9qAAG,1
73518,2020-08-18,19.0,0013j00002zNF9qAAG,1
73519,2020-09-09,3.0,0013j00002zNF9qAAG,1
73520,2020-07-15,9.0,0013j00002yoxPZAAY,1
73521,2020-07-22,25.0,0013j00002yoxPZAAY,1
73522,2020-09-16,12.0,0013j00002yoxPZAAY,1
73523,2020-07-15,21.0,0013j00002yoIoBAAU,1
73524,2020-05-28,10.0,0013j00002u26E8AAI,1
73525,2020-05-28,10.0,0013j00002u26E8AAI,1
73526,2020-09-18,14.0,0013j00002yp32LAAQ,1
73527,2020-08-08,13.0,0013j00002z1HWUAA2,1
73528,2020-08-11,11.0,0013j00002z1HWUAA2,1
73529,2020-08-11,11.0,0013j00002z1HWUAA2,1
73530,2020-08-13,15.0,0013j00002z1HWUAA2,1
73531,2020-08-13,15.0,0013j00002z1HWUAA2,1
73532,2020-08-14,15.0,0013j00002z1HWUAA2,1
73533,2020-09-08,2.0,0013j00002z1HWUAA2,1
73534,2020-09-08,27.0,0013j00002z1HWUAA2,1
73535,2020-10-03,3.0,0011L00002Wf1IzQAJ,1
73536,2020-10-03,3.0,0011L00002Wf1IzQAJ,1
73537,2020-10-24,10.0,0013j00002z2BYzAAM,1
73538,2020-09-17,3.0,0013j00002yzKmtAAE,1
73539,2020-09-17,3.0,0013j00002yzKmtAAE,1
73540,2020-10-08,18.0,0013j00002yzKmtAAE,1
73541,2020-10-13,6.0,0013j00002yzKmtAAE,1
73542,2020-10-13,6.0,0013j00002yzKmtAAE,1
73543,2020-10-13,6.0,0013j00002yzKmtAAE,1
73544,2020-10-14,84.0,0013j00002zOQuGAAW,1
73545,2020-10-14,84.0,0013j00002zOQuGAAW,1
73546,2020-08-14,8.0,0013j00002mYjifAAC,1
73547,2020-10-14,186.0,0013j00002zhhqYAAQ,1
73548,2020-10-14,186.0,0013j00002zhhqYAAQ,1
73549,2020-07-12,8.0,0011L00002Wf1IQQAZ,1
73550,2020-07-12,8.0,0011L00002Wf1IQQAZ,1
73551,2020-07-12,8.0,0011L00002Wf1IQQAZ,1
73552,2020-07-15,18.0,0011L00002Wf1IQQAZ,1
73553,2020-07-20,10.0,0011L00002Wf1IQQAZ,1
73554,2020-06-17,17.0,0013j00002yXrLYAA0,1
73555,2020-06-30,4.0,0013j00002yXrLYAA0,1
73556,2020-07-06,7.0,0013j00002yXrLYAA0,1
73557,2020-08-04,6.0,0013j00002yXrLYAA0,1
73558,2020-08-28,10.0,0013j00002yXrLYAA0,1
73559,2020-06-30,8.0,0013j00002yOOWAAA4,1
73560,2020-07-07,13.0,0013j00002yOOWAAA4,1
73561,2020-07-11,6.0,0013j00002yOOWAAA4,1
73562,2020-05-08,7.0,0013j00002tfNwaAAE,1
73563,2020-06-19,10.0,0013j00002tfNwaAAE,1
73564,2020-06-23,15.0,0013j00002tfNwaAAE,1
73565,2020-07-03,10.0,0013j00002tfNwaAAE,1
73566,2020-07-08,19.0,0013j00002tfNwaAAE,1
73567,2020-10-02,5.0,0013j00002tfNwaAAE,1
73568,2020-08-05,8.0,0013j00002z0b48AAA,1
73569,2020-08-10,15.0,0013j00002z0b48AAA,1
73570,2020-08-13,31.0,0013j00002z0b48AAA,1
73571,2020-08-13,31.0,0013j00002z0b48AAA,1
73572,2020-08-25,9.0,0013j00002z0b48AAA,1
73573,2020-08-25,9.0,0013j00002z0b48AAA,1
73574,2020-09-11,12.0,0013j00002z0b48AAA,1
73575,2020-09-17,6.0,0013j00002z0b48AAA,1
73576,2020-09-30,2.0,0013j00002zftoyAAA,1
73577,2020-10-01,9.0,0013j00002zftoyAAA,1
73578,2020-10-26,10.0,0013j00002zftoyAAA,1
73579,2020-08-20,10.0,0013j00002zNk62AAC,1
73580,2020-08-28,9.0,0013j00002zNk62AAC,1
73581,2020-10-08,4.0,0013j00002zNk62AAC,1
73582,2020-06-24,9.0,0013j00002yfjFMAAY,1
73583,2020-07-06,25.0,0013j00002yfjFMAAY,1
73584,2020-08-10,9.0,0013j00002yfjFMAAY,1
73585,2020-09-24,29.0,0013j00002zeNJ3AAM,1
73586,2020-10-01,9.0,0013j00002zeNJ3AAM,1
73587,2020-10-23,11.0,0013j00002zeNJ3AAM,1
73588,2020-07-28,13.0,0013j00002yyhDvAAI,1
73589,2020-07-28,13.0,0013j00002yyhDvAAI,1
73590,2020-06-19,14.0,0013j00002u2pFDAAY,1
73591,2020-06-19,14.0,0013j00002u2pFDAAY,1
73592,2020-10-25,15.0,0013j00002u2pFDAAY,1
73593,2020-08-10,118.0,0011L00002SyjwWQAR,1
73594,2020-08-20,19.0,0011L00002SyjwWQAR,1
73595,2020-08-27,14.0,0011L00002SyjwWQAR,1
73596,2020-08-28,6.0,0011L00002SyjwWQAR,1
73597,2020-08-28,11.0,0011L00002SyjwWQAR,1
73598,2020-09-10,4.0,0011L00002SyjwWQAR,1
73599,2020-09-30,2.0,0011L00002SyjwWQAR,1
73600,2020-09-04,7.0,0013j00002zQKwOAAW,1
73601,2020-10-23,15.0,0013j00002zQKwOAAW,1
73602,2020-08-09,9.0,0013j00002z0popAAA,1
73603,2020-07-15,35.0,0013j00002yyBsQAAU,1
73604,2020-07-15,35.0,0013j00002yyBsQAAU,1
73605,2020-07-21,84.0,0013j00002yyBsQAAU,1
73606,2020-07-22,16.0,0013j00002yyBsQAAU,1
73607,2020-07-23,76.0,0013j00002yyBsQAAU,1
73608,2020-07-24,8.0,0013j00002yyBsQAAU,1
73609,2020-08-01,4.0,0013j00002yyBsQAAU,1
73610,2020-07-27,12.0,0013j00002yyhHSAAY,1
73611,2020-10-23,5.0,0013j000030BvHpAAK,1
73612,2020-10-23,5.0,0013j000030BvHpAAK,1
73613,2020-08-18,8.0,0013j00002z1YZLAA2,1
73614,2020-08-18,8.0,0013j00002z1YZLAA2,1
73615,2020-08-19,20.0,0013j00002z1YZLAA2,1
73616,2020-08-19,20.0,0013j00002z1YZLAA2,1
73617,2020-08-19,20.0,0013j00002z1YZLAA2,1
73618,2020-10-20,4.0,0013j000030CEohAAG,1
73619,2020-10-07,3.0,0013j0000304NOSAA2,1
73620,2020-10-07,3.0,0013j0000304NOSAA2,1
73621,2020-10-16,21.0,0013j0000304NOSAA2,1
73622,2020-09-28,141.0,0013j00002yp797AAA,1
73623,2020-10-02,6.0,0013j00002yp797AAA,1
73624,2020-09-15,2.0,0013j00002zPyDlAAK,1
73625,2020-09-15,2.0,0013j00002zPyDlAAK,1
73626,2020-09-05,10.0,0013j00002z1ByvAAE,1
73627,2020-09-06,11.0,0013j00002z1ByvAAE,1
73628,2020-10-22,13.0,0013j000030CyaNAAS,1
73629,2020-06-15,6.0,0013j00002yNvR4AAK,1
73630,2020-06-16,8.0,0013j00002yNvR4AAK,1
73631,2020-06-17,6.0,0013j00002yNvR4AAK,1
73632,2020-06-22,3.0,0013j00002yNvR4AAK,1
73633,2020-06-24,8.0,0013j00002yNvR4AAK,1
73634,2020-07-14,17.0,0013j00002yNvR4AAK,1
73635,2020-07-14,17.0,0013j00002yNvR4AAK,1
73636,2020-10-21,138.0,0013j000030CEzGAAW,1
73637,2020-10-22,4.0,0013j000030CEzGAAW,1
73638,2020-09-01,3.0,0013j00002zQgT5AAK,1
73639,2020-09-14,9.0,0013j00002zQgT5AAK,1
73640,2020-05-04,7.0,0011L00002cnIp2QAE,1
73641,2020-08-18,15.0,0013j00002z1E84AAE,1
73642,2020-09-28,63.0,0013j00002z1E84AAE,1
73643,2020-09-28,63.0,0013j00002z1E84AAE,1
73644,2020-10-12,4.0,0013j0000303UmkAAE,1
73645,2020-10-22,4.0,0013j0000303UmkAAE,1
73646,2020-10-14,1.0,0013j00002ze1yAAAQ,1
73647,2020-10-24,6.0,0013j0000304wEdAAI,1
73648,2020-06-23,92.0,0011L00002QYG90QAH,1
73649,2020-08-05,16.0,0011L00002QYG90QAH,1
73650,2020-10-22,38.0,0011L00002QYG90QAH,1
73651,2020-06-16,25.0,0011L00002Wey0JQAR,1
73652,2020-09-09,3.0,0013j00002zewEEAAY,1
73653,2020-09-09,3.0,0013j00002zewEEAAY,1
73654,2020-09-22,14.0,0013j00002zgRfaAAE,1
73655,2020-09-12,13.0,0013j00002zQTZtAAO,1
73656,2020-09-12,132.0,0013j00002zQTZtAAO,1
73657,2020-10-13,21.0,0013j00002uDcgWAAS,1
73658,2020-08-31,11.0,0013j00002mYQISAA4,1
73659,2020-09-09,3.0,0013j00002zRGtCAAW,1
73660,2020-09-24,7.0,0013j00002zel6dAAA,1
73661,2020-09-28,8.0,0013j00002zel6dAAA,1
73662,2020-09-10,10.0,0013j00002zfMuLAAU,1
73663,2020-08-19,8.0,0013j00002yyBcmAAE,1
73664,2020-08-19,8.0,0013j00002yyBcmAAE,1
73665,2020-08-07,10.0,0013j00002ypS57AAE,1
73666,2020-09-16,12.0,0013j00002zQ3OUAA0,1
73667,2020-09-02,8.0,0013j00002yyIOyAAM,1
73668,2020-09-02,8.0,0013j00002yyIOyAAM,1
73669,2020-09-21,5.0,0013j00002yyIOyAAM,1
73670,2020-08-18,16.0,0013j00002u1z5lAAA,1
73671,2020-09-01,5.0,0013j00002u1z5lAAA,1
73672,2020-09-01,15.0,0013j00002u1z5lAAA,1
73673,2020-09-02,20.0,0013j00002u1z5lAAA,1
73674,2020-09-09,6.0,0013j00002u1z5lAAA,1
73675,2020-09-09,31.0,0013j00002zQRVyAAO,1
73676,2020-06-02,16.0,0011L00002ZdIvbQAF,1
73677,2020-07-23,17.0,0011L00002ZdIvbQAF,1
73678,2020-09-11,4.0,0011L00002ZdIvbQAF,1
73679,2020-07-01,8.0,0013j00002yl7pPAAQ,1
73680,2020-07-02,19.0,0013j00002yl7pPAAQ,1
73681,2020-06-29,10.0,0013j00002u3SxNAAU,1
73682,2020-06-29,10.0,0013j00002u3SxNAAU,1
73683,2020-06-29,10.0,0013j00002u3SxNAAU,1
73684,2020-07-10,9.0,0011L00002Y2nKnQAJ,1
73685,2020-09-02,4.0,0011L00002Y2nKnQAJ,1
73686,2020-09-02,4.0,0011L00002Y2nKnQAJ,1
73687,2020-08-18,4.0,0013j00002z1tp3AAA,1
73688,2020-08-19,6.0,0013j00002z1tp3AAA,1
73689,2020-07-04,7.0,0013j00002ynWEVAA2,1
73690,2020-07-10,3.0,0013j00002ynWEVAA2,1
73691,2020-07-02,10.0,0013j00002yMEVlAAO,1
73692,2020-07-22,4.0,0013j00002yp5nuAAA,1
73693,2020-07-04,40.0,0013j00002ymqnTAAQ,1
73694,2020-08-06,5.0,0013j00002ymqnTAAQ,1
73695,2020-09-14,12.0,0013j00002ymqnTAAQ,1
73696,2020-10-04,10.0,0013j00002ymqnTAAQ,1
73697,2020-10-15,2.0,0013j00002ymqnTAAQ,1
73698,2020-10-15,2.0,0013j00002ymqnTAAQ,1
73699,2020-10-15,2.0,0013j00002ymqnTAAQ,1
73700,2020-10-15,2.0,0013j00002ymqnTAAQ,1
73701,2020-10-15,2.0,0013j00002ymqnTAAQ,1
73702,2020-10-15,2.0,0013j00002ymqnTAAQ,1
73703,2020-10-15,2.0,0013j0000304tpDAAQ,1
73704,2020-09-11,4.0,0013j00002zR2EFAA0,1
73705,2020-09-11,4.0,0013j00002zR2EFAA0,1
73706,2020-10-09,6.0,0013j0000304E6tAAE,1
73707,2020-09-25,3.0,0013j00002zhZlwAAE,1
73708,2020-10-06,1.0,0013j00002zhZlwAAE,1
73709,2020-10-06,1.0,0013j00002zhZlwAAE,1
73710,2020-10-20,3.0,0013j00002zhZlwAAE,1
73711,2020-10-22,4.0,0013j00002zhZlwAAE,1
73712,2020-07-03,4.0,0013j00002ym3TuAAI,1
73713,2020-07-03,4.0,0013j00002ym3TuAAI,1
73714,2020-09-20,15.0,0013j00002zfWAnAAM,1
73715,2020-09-20,15.0,0013j00002zfWAnAAM,1
73716,2020-10-06,4.0,0013j00002zfWAnAAM,1
73717,2020-10-06,10.0,0013j00002zfWAnAAM,1
73718,2020-10-12,10.0,0013j00002ylx82AAA,1
73719,2020-07-17,7.0,0013j00002yk6LDAAY,1
73720,2020-07-18,14.0,0013j00002u3MCqAAM,1
73721,2020-10-20,9.0,0013j0000304uMGAAY,1
73722,2020-10-20,9.0,0013j0000304uMGAAY,1
73723,2020-10-21,6.0,0013j0000304uMGAAY,1
73724,2020-10-21,6.0,0013j0000304uMGAAY,1
73725,2020-10-21,6.0,0013j0000304uMGAAY,1
73726,2020-10-23,5.0,0013j0000304uMGAAY,1
73727,2020-10-23,5.0,0013j0000304uMGAAY,1
73728,2020-10-26,4.0,0013j0000304uMGAAY,1
73729,2020-09-08,2.0,0013j00002u1vfrAAA,1
73730,2020-10-29,5.0,0013j00002u1vfrAAA,1
73731,2020-10-01,3.0,0013j0000303NxTAAU,1
73732,2020-08-31,12.0,0013j00002zOjr3AAC,1
73733,2020-10-14,11.0,0013j00002zgKijAAE,1
73734,2020-10-20,8.0,0013j00002zgKijAAE,1
73735,2020-08-11,3.0,0013j00002z0PEUAA2,1
73736,2020-08-11,22.0,0013j00002z0PEUAA2,1
73737,2020-08-12,7.0,0013j00002z0PEUAA2,1
73738,2020-08-12,125.0,0013j00002z0PEUAA2,1
73739,2020-08-24,15.0,0013j00002z0PEUAA2,1
73740,2020-07-09,7.0,0013j00002twDElAAM,1
73741,2020-10-13,5.0,0011L00002WdJgZQAV,1
73742,2020-10-15,13.0,0011L00002WdJgZQAV,1
73743,2020-10-15,13.0,0011L00002WdJgZQAV,1
73744,2020-10-15,13.0,0011L00002WdJgZQAV,1
73745,2020-07-24,13.0,0011L00002VXv5zQAD,1
73746,2020-08-06,7.0,0011L00002VXv5zQAD,1
73747,2020-09-15,5.0,0013j00002mWryTAAS,1
73748,2020-06-29,8.0,0013j00002qKLHPAA4,1
73749,2020-06-30,6.0,0013j00002qKLHPAA4,1
73750,2020-07-01,12.0,0013j00002qKLHPAA4,1
73751,2020-07-08,5.0,0013j00002qKLHPAA4,1
73752,2020-07-12,8.0,0013j00002qKLHPAA4,1
73753,2020-08-30,3.0,0013j00002qKLHPAA4,1
73754,2020-08-31,27.0,0013j00002qKLHPAA4,1
73755,2020-09-04,12.0,0013j00002qKLHPAA4,1
73756,2020-05-12,17.0,0013j00002ttVOYAA2,1
73757,2020-07-23,6.0,0013j00002ttVOYAA2,1
73758,2020-09-23,4.0,0013j00002ttVOYAA2,1
73759,2020-09-28,5.0,0013j00002ttVOYAA2,1
73760,2020-10-26,4.0,0013j000030Ef1bAAC,1
73761,2020-06-09,14.0,0013j00002twvUqAAI,1
73762,2020-06-10,31.0,0013j00002twvUqAAI,1
73763,2020-07-22,26.0,0013j00002u2HjmAAE,1
73764,2020-08-20,12.0,0013j00002u2HjmAAE,1
73765,2020-10-02,16.0,0013j00002u2HjmAAE,1
73766,2020-10-02,16.0,0013j00002u2HjmAAE,1
73767,2020-10-02,16.0,0013j00002u2HjmAAE,1
73768,2020-10-02,16.0,0013j00002u2HjmAAE,1
73769,2020-10-02,8.0,0013j00002zNJlzAAG,1
73770,2020-07-07,25.0,0013j00002ymwNJAAY,1
73771,2020-07-07,25.0,0013j00002ymwNJAAY,1
73772,2020-07-07,25.0,0013j00002ymwNJAAY,1
73773,2020-09-09,5.0,0013j00002ymwNJAAY,1
73774,2020-10-07,9.0,0013j00002ymwNJAAY,1
73775,2020-10-19,25.0,0013j00002ymwNJAAY,1
73776,2020-10-25,11.0,0013j00002ymwNJAAY,1
73777,2020-10-27,18.0,0013j00002ymwNJAAY,1
73778,2020-10-27,18.0,0013j00002ymwNJAAY,1
73779,2020-09-11,3.0,0013j00002z15ILAAY,1
